comment,label
"세상 입맛에 맞게 성경을 혼자 개역하시네~ 성경의 주인, 집필자, 저작권자인 하나님께 여쭤보셨을까?",0
직장상사에다 나이도 10살 이상나는데 싸대기 치노 ㅋㅋㅋ 진짜 대찬 여성이네,0
저 교인들 싹 다 저리 무식할수가 있나,0
역시 극좌파 pc 주의자들,0
"나의 소원은대한민국과 이스라엘의 합병이요IDF에 의한 중국, 북한, 전라도 일본 제노사이드",0
헬게이트 열라고 하네 쌍녀니,0
평등한건 좋은데 넘어서려하지 마세요 좀,0
뭐야:? 북한이 더 잘먹고 잘산다고? 확실함? 씨발롬들이 뱃때지 기름기 쳐 들어가서 헛소리 하는게 아니고? 씨발련들...믿을 수가 없어..전라도 새끼들 보다 더 뒷통수 때리는 빨갱이 새끼들이...,0
천한 것,0
몸매좋은건 알겠는데 노출증 환자같다,0
아 진짜 토나온다...,0
둘다 싸까지없고 둘다 똑같이 보임 바람핀놈이나 혼자당하기 억울하니 세상에 고자질르는 년이나 둘다 똑바로 사세요,0
참으로 노력하신다들~ 욕을 욕을 그렇게도 드시고싶은지 ~~  징글 징글하다 교인들 진짜~~ 지구상을 그냥 떠나라 교인들아~~,0
목사들이 나라를 망하게 하고 있다,0
온 가족이 쓰레기네,0
딴거하다가 좆망했겠지,0
구하라팬인데 죠깥네 남자새끼 뒤졌다,0
솔직히 니네도 ㅇㅊ이말 안써봄?뭘 그리 호들갑떤다냐 고상한척들하지마라 꼭 이런곳와서 배운척들하드라,0
이슬람이 세계 처먹으면 그냥 좆망한다고 보면 됨,0
의새새끼들 다 기어 쳐나왔네디비자고 새벽같이일어나 일해라 노예놈들아,0
개쌍도 새끼들ㅋㅋㅋㅋㅋㅋ어휴,0
"그렇다고 탈북자 욕은 하지말자 들어올때 ""김정은 개새끼"" 정도는할걸",0
가슴같은것도 노출하는거냐?,0
블러썸 엔터는 범죄자 집단이냐? 이서원에 이어 손승원까지..아주 가관이다..ㅉㅉㅉㅉ 한심한 놈들..정신차려라...전부다 퇴출시켜라..,0
시발 좆같아서 윤석열이 안빨면 조선족 되는거냐?틀딱들은 못말려~참고로 시진핑도 틀딱처럼 개새끼다,0
저기가 머구의 최대번화가이자 자랑인 동성로냐?ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ저게 최대 번화가 ㅋㅋㅋㅋㅋㅋ,0
설리 님 10월 14일 쥬금,0
세계일보는 왜 진중권 기사를 받아 쓰지......신문 같지도 않는 것들이......유신보수잔당어르신들,0
저거입고 나다니는애들 싹 힙찔이 카테고리?,0
다양성의존중을 이릫게이용할줄밖에모르는 개슬람 클라스 ㄷ ㄷ ㄷ 집가서 명예살인당하면서 숨넘어갈때 후회할듯,0
급식충 새끼들이 문제인게 욕을해도 그냥 병신 지랄한다 등신새끼이정도로 하는게 아니라 진짜 또라이처럼 존나길게 욕함 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ잘했다게이야 합의없음으로 계속가라,0
좆같은 니거쉐끼,0
이런애를 굳이 군대 보냈어야 되냐??,0
연예기사에 일반인 왜 나옴?,0
에휴.. 니들이 초등학생들이냐? 히어로물 보면서 우와우와 거리냐? 한심하다 ㅉ,0
"우익넘들 편에 선게 뭔 자랑이라고..덕분에 이승만,박정희,전두환,노태우,김영삼,이명박그네..쓰레기악마들 보게됐지.",0
근데 현재 접속중인 짱깨들이 있다는게 함정..ㅠㅠ,0
문재앙 감방보내라 그리고 사형시켜야된다고봄,0
예민충 좆복치,0
키스해서 빼줘야자,0
천황이라 부르면 안되는 이유'라도' 있냐?,0
나도 기독교 이지만 오라고 한다고 교회를 가는 성도들도 참 한심하다 이해가 안되는 시츄에이션 입니다,0
애기가 울 수도 있고 뛸 수도 있지 근데 그걸 방치하고 애가 그럴수도 있지라는 개소리하는 부모 문제,0
한국=민주당=전라도미국=민주당=흑인들이대부분 거주하는 가난한 지역과 켈리 /극좌 폭력집단 안티파 유럽= 진보당= 이슬람난민과 그들을 비호하는 pc세력,0
한군데서만 했겠냐. 다 저모양이니 보도가 되지.,0
물론 은혜의강 같은 멍청한집단은 욕먹어도 쌈. 욕 더먹어야됨,0
우아.. 여그 신고 먹는 벌레들이랑... 싱크로율이 거의 100 에 수렴 하는데...,0
우상호ㅋㅋㅋㅋㅋㅋ 아직 시장에 당선되지 않아 모른다 ㅋㅋㅋㅋㅋㄱㅋ,0
모이라 찌찌 있는데 뭐,0
아메리칸 스나이퍼형님 고향아니냐 개슬람새끼들 깝치다가 저격맞는다,0
그곳 목사의 필수 덕목노예 테임 레벨 21이상,0
아우 저 미친 ㅡㅡ,0
슨상교 미만잡,0
아 이새끼 말귀를 못 알아쳐먹네.....수학이 허접이라는게 아니라 한번배운 단순입시수학으로 밥벌어먹는 강사가 병신이라고,0
똥꼬충끼리 해서 지들끼리 병 돌리면 상관없는데 문제는 그새끼들 여자하고 한다. 그리고 그 여자가 다른 일반 남자랑 하면 퍼지는거...똥꼬충들 결혼도 하고 애도 낳음.,0
ㅅㅂ 인구가 준다는데 수도권에 더 많이 살아. 좀 갈사람은 나가라. 특히 586세대들,0
홍진영도 생각도 없다 홍진영이 돈 더 잘버는데 ~~ㅋ,0
삼봉ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
마누라 하나 못 잡고 잡혀서 사는 호구 병신 보빨러들이 얼마나 많길래 저러냐?,0
누가 가서좀 패라,0
시발 관리가 힘들었어도 애초부터 개독믿는게 죄지,0
근데요. 예수 믿으면 천국 간다는데 예수 믿는 사람들은 왜 아직도 살아 있는거예요? 나같으면 빨리 죽어서 천국 가겠구만,0
간철수지지 = 전라도사랑,0
나도 훈련병떼 내꼬추 빨아준애 있엇음 .. 그뗀 자위안한지 3주넘어서 나도 미찻는지그냥빨렷다.. 정액도 존나만이싸고 ㅋ,0
한국 교회는 다 사이비다. 목사들은 돈 때문에 하는 사탄,0
생긴거는 무슨 40대에 범죄자같이생겼노 하늘나라 ㅂㅂ,0
아 급식충이 개학해서 가게에 교복입은애들이 많이 보이는구나 ㅇㅇ,0
내 친구도 와이프 눈 코해서 괜찮게 생겼는데 딸래미 낳고보니 개빻았더라친자검사 해봐야 하나 싶은 수준임,0
이새끼 이민안간다에 부랄두쪽검ㅋㅋㅋ,0
해줘도 지랄 지랄 머리부터 발 끝까지 피해의식으로 가득찼다ㅉㅉ,0
아무것도 아닌 쓸데없는 기사,0
ㅎㅎㅎ 재앙이 같이 생겼네 일루미나티 짱깨ㅅㅋ,0
대게보고 욱일기 지랄할게 아니라 저런걸 신고해야지 ㅋㅋㅋ,0
자궁과 질에서 피가나왔어요~~~~~ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 정액은?,0
노가다 힘들어서 못버티고 가는 사람들 많다 개병신아,0
암페타민드립 존나 오랜만이네,0
순재씨 야동좀끊으세여,0
절절함이 없으신가보네 확실히 유약해 체력달려서 당도 이끌질 못하는데 총선이나 대선땐 답도 없겠네,0
좆소는 대기업보다 더하지. ,0
교인만 저세상 하나님 겯으로 다 갔으면 좋겠.,0
총대메고 대한민국의 미래를 위해 니가 희생좀해라 작성자야,0
저건 이미 막을수 없다.동영상에도 보듯이 새누리 의원들이 아무도 이것에 대해 거론을 하지 않는다는것이다. 난 이 뜻을 의원들이 암묵적으로 찬성하고 있다고 생각하고 있다.이제 한국도 프랑스와 영국같이 무슬림의 나라가 탄생하는것이다.,0
이제 일베가려고 버스까지 탈취하네 ㄷㄷ,0
저기요.. 차별 의식은 니네가 더 심해요.. 여기는 타인종 상대로 피날정도로 패지도 않고 성소수자 상대로 그러지도 않아요.,0
저 인간 입에서 호남정신 운운하는 소리가 나오니 정말 역겹구나...,0
팩트는 집구석에서 악플다는 인간들보다 돈도 더 잘벌고 더 행복하게 살고있다는거.,0
용접보지라고 부르자,0
뭐노? 다리 잘려서 의족 찼노?,0
공정한 세상이왓네.. 역시 촛불정부 ... 토착왜구 진짜왜구 골통목사 골통 교수 골통국개의원 다꺼져 선거때보자..,0
어우 글에서 쉰내가 왤케 나냐 ㅋㅋ,0
쩔뚝아 걸어봐 ㅋㅋㅋ,0
중국 짱개새끼들 이젠베트남으로 눈 돌리는 것 같더라중국하고 베트남 국경에 짱개 기공들 많이 몰렸다는 애기가 있다,0
얼굴 똥내난다 똥내난다 해줬더니이제는 입에서 똥이 나오노?,0
영국이새끼들존나 기고만장했는데 잘됬다,0
통궈새끼들도 좆같은새끼들은 좆같지 무슨 간도 빼서줘 통궈촌놈새끼가 ㅋㅋㅋㅋㅋㅋ,0
자랑이라고 뉴스썼냐?? ㅉㅉ,0
지랄도 풍년이다,0
진짜 보지좋아해서 진보,0
호식이 방지법ㅋㅋ 호시기 좆됬노~ 재기축하한다,0
니새끼가 투표한다고 와닿는게 있냐??,0
한국은 가슴 이런식인것같노 ㅇㅇㅋㅋㅋ 그리고 미드유명한건 여혐좆나들어가있다익이야 ㅋㅋㅋㅋ,0
도대체 댓글 성비 왜이러냐고 ㅋㅋㅋ 왤케 관심이 많으실까ㅋ 지들이 뭘 안다고 왤케 쿵쾅대,0
믿보...김혜숙... 우ㄱㄱㅣㄱㄱㅣ섬 ㄴㅏㄹㅏ 지구상서 ㅇㅏㅇㅖ없어졌으면...역ㄱㅕ운 ㅇㅏㅂㅔ... 오늘 축구도 ㄱㅐ망하고 어른 짐 ㅅㅅㅏ 돌대가리들 ㅇㅏ ㅈㅐ섭ㅇㅓ,0
저 여자들 중에 제대로 정치할 사람이 얼마나 있을지?????,0
신천지 당장 해체시키고 교주 이만희는 끌어내어 처형해라,0
우리나라가 민주주의국가 아니었나? 대통령 뽑아줬더니 독재정치하고 앉았네 국민이 이렇게 싫다는데 임명하겠다?? 문재인씨 그렇게 안봤는데 배신감 쩐다..,0
아니 이름 뭐냐고 씹아 ㅋㅋ,0
김종국 아빠 인생최대 행복했던 순간은 근육빵빵 아들내미 군대안갔을때? ㅎㅎ,0
니넨 졸업했다 이거지? 니네랑 같이 학교다닌다 생각해봐,0
근데 군의관이 수술할 짬은 아니지않냐?환자들 다 뒤질듯....,0
어제 무 슨 날이냐? 어제 쓰까국 가야 동서머 근처에 한 잔 하러 갔는데 무슬림 새끼들 모여서 존나 가던데 존나 빠개면서 가길래 알라후 아크바르 하면서 지나가니깐 존나 야리더라 ㅋ,0
부끄러워 할 줄 모르는 ....  지옥이 답이네,0
화사는 진짜 못생,0
잘생긴놈이어딨노? 평균자체가 땅바닥에 떨어지다못해 지하세계로 쳐내려가는 와꾸와 몸뚱아리.,0
네티즌들이 마녀사냥해서 사람한명 죽였지...불쌍한 민기형,0
모든게 100% 짱개 간첩 좌빨정부들의 탓,0
"미스코리아됐을 때, 진짜 비리 많은 때였으니",0
운알못들아 저건 싼타페도 개씹새끼인거 맞아 ㅋㅋㅋ저딴 경우는 나만 살면 되지라는 희대의 개새끼임 ,0
동탄은 명함 내밀지마라 걍 거지동네니까,0
진짜개념없다 예수님 하느님은 무슨 교인들 참석해서 돈벌라는수작이지 헌금받고 이것저것내야 돈버니까 정말신앙좋은 사람욕되게 하는짓거리다~~~,0
저 개슬람들 일본 앞잡이 노릇하다가 저지랄된건데 ㅋㅋ 일본 인도 침공시 길안내하던 새끼들임 ㅋㅋ,0
앞으로 이슬람 / 인도 이 새끼들 주는건 무조건 쳐먹지마라,0
사탄도 너 버릴거같다 사탄보다 더 한 악마야,0
호남사람들 수준을 뭘로보고. 수작질을. 느그수준으로는 택도없다,0
전라도 ㅋㅋㅋㅋ,0
백종원은 집에 원래 돈이 있는 집안인데 무슨; 서민들이 사업해서 한번 자빠져봐라 회생불가능이다. 집안 빵빵하니 이거저거 해보고 그중 하나가 터진거지 ㅉ,0
그래서 개독을 안믿어요 목사가 세습은 개돼지 개한민국에만 있다,0
대전사는 라도같다,0
정작 스레기통에 들어가야 할세기가 어휴,0
예수는 개쓰레기 버러지 애미창렬 허벌 사기꾼이지 예수 그 쓰레기새끼 ㅎㅎ,0
이게 나라냐? 자신의 의견조차 내지 못하게 입을 틀어막으려는게 자유민주주의국가가 맞냐?,0
확실히 유승준 엠씨몽보다 지능적이긴했어,0
연예인 군특혜는 여전하네. 어디 일병이 시상하러 외박나오냐?,0
벙.신같은게 프로토가 어째 단폴만되냐?개.벙신아 무슨 사설하냐?,0
존나 병신같네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ,0
더러워 역겨워,0
이걸 실드라고 치다니 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 저거 우리편 아님? ㅋㅋㅋㅋㅋㅋ,0
백인찐따라 그런게 아닐까?,0
제발 이런 기사 이런 사진 이런 사람들 안보고 싶다.,0
돈 많은데 안밝히면 고자로 의심~ 그러므로 빌은 극히 정상 ㅋㅋㅋ,0
자기들 치부를 먼저 드러낼리 없지,0
저러다 여자도 달라 하겠다여자를 달라어린 여자를 달라더 어린 여자를 달라후 아크바르,0
선택적 불매 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ시발ㅋㅋ병신나라 ㅋㅋ,0
개슬람새끼가 삼겹살집에서 서빙한게 더 웃기노 손님들에게 맛있게 드세요 했겠지?ㅋ,0
연예인들 살빼는거 일반인들은 따라하지 마라 절대 안된다 돈을 투자해야 가능한거,0
쓰레기 쥐새끼와 닭년도 대통령하는 마당에 윤서빈이 어때서?ㅉ,0
정말 신기하다. 파도파도 끝이없네,0
다르게 말하면 걍 똥송과 서양의 차이다종교가 중요한게 아니야,0
한국 연애인을 왜케 돈 싶게 버냐??일본처럼 굴려라...미소녀들 에이브이 찍고..예능 나와서 팬티 노출은 기본이고..산 벌레도 집어먹고 그래야 겨우 월 500번다..,0
ㄹㅇ 똥남아 새끼들은 한국오지마 유전자 오염시키지 말고,0
내생각에는 조만간 조선족사냥꾼을 만들어야 되지 않겠노 소대단위로 조직해서 조선족 두당얼마해서 사냥터를 열어야된다고 생각한다,0
싹다 태워부러~~,0
야..헌금 빨아 처먹다 못해 이젠 초딩 애도 여자로 보이냐?아무거나 다 처먹어서 먹사 야?진짜 하나님이 계셔서 우리나라 먹사놈 들에게 소돔과 고모라.의 재현을 보여줘야 하는데..,0
꺼져라 씨발 검머외 새끼들아,0
응 그려 이름에 맞춰서 왜놈들한테나 커피 팔아 먹어라,0
저거 글 쓴놈이나 필터링 안하고 올려준놈이나 수준보소ㅋㅋㅋ이래서 지잡지잡 하는거지,0
대한민국은 다 사이비 종교다. 신 팔아 장사하면서 세금 안내는 양아치,0
보기만해도 좆같네 다문화는 무슨 좆지랄인지 씨발꺼,0
남편이 스시남이더만,0
20만원 ㅋㅋㅋ 미친새끼 ㅋㅋㅋㅋ,0
갑자기 씹창렬됨 개새끼들,0
지구반대편에서 뭘기대하노 시발,0
일게이들이 제일 좋아하는 소재,0
아 ㅅㅂ ㄹㅇ 내놔드립할땐장난이었는데 ㄹㅇ 좆같네,0
한국 먹사들에 비하면 검소하네. ㄷㄷㄷㄷ,0
쟤 좆 작은 거 세상사람 다 아는 쀼젤인데 왜 저러노ㅋ,0
걱정마 넌 암으로 안죽고 굶어 죽을거여,0
뭘 깊게 조사 할필요있나 코로나 미세먼지 ㅈ짱나고 중국말 중국사람 중국문화 존나 촌스럽고 질떨어지니까 그렇지,0
요즘에는 대행업체에서 소방점검을 많이 하기 때문에 저런 일은 많이 줄었지만 그래도 장사 좀 해보려고 건물에 들어가서 시설  설비 갖추고나면 꼭 점검 한답시고 들이닥치는 소방관 새끼들이 있다두명도 아닌 꼭 한 명이 와가지고 존나 말도 안 되는 걸로 트집을 쳐 잡는다돈 달라는 소리지 씨발 새끼들근데 좆같은건 그렇게 한 명이 왔다간건 정식 점검이 아니라서 이후에 소방점검이 또 와존나 씨발 한국은 장사 한 번 해먹기도 좆같은 나라다,0
저스틴비버 좋아하는 남자 한 명도 못봄,0
얘는 먼데 방송한다고 난리??? 고쳐도 서세원이야,0
이래서 전과자새끼들은 걸러야해,0
비.. 주...얼?,0
나도 예송논쟁 생각하고 들어왔노. 후팔 쟤네 머가리 장식이냐 이니,0
텍사스가 시골이라는 새끼는 미국이 어디붙어있는지는 아는 새끼냐?인구도 미국에서 두번째로 많고 돈도 제일많은 주인데 ㅂㅅ새끼들 존나많네,0
씨발 라도 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
회사에서 단체복으로 입을 수 있다. 항공기 여 승무원도 바지 입어도 되겠네! 별것을 가지고 뉴스라고 떠드네!,0
일베놈들 헬게이트 열었네? ㅋㅋㅋㅋㅋㅋㅋ,0
저년들은 사람으로 살아가는걸 포기했냐?,0
돈만 섬기는 사람들,0
하여간 개독교 새끼들ㅋㅋㅋㅋ 10계명은 개좆으로 알지..~,0
무슨 일뽕 타령이야 걍 롤린롤린이 똥싼멤버 없이 안무에서도 개개인의 모습 잘보여줘서 누구한명 독보적으로 높을거 없이 골고루 인기 많았구만,0
생긴것도 변태같긴함,0
종교인에게 온갖혜택이 있고 교회하나 만들면 떼돈버까 온갖 사이비 종교가 만들어 지는거다.,0
저놈 전라도 사칭하는 짱깨임,0
비정규직 철폐하고 인간답게 살아 보자고? 당신들이 말하는 노동해방과 인간다운 삶을 위해서는 그런 단순하고 부가가치 없는 일에는 하이패스가 답이다.,0
AV좆문가들ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
"솔까말, 내가 김영희면 이혼해서 연락도 없는 아버지 빚을 까고 싶진 않을듯. 엄마 빚이라해도 돈벌어 엄마 모시면서 엄마 빚까지 갚아준다고 생각하면 속 터질듯. 암튼 부모가 문제로구나",0
진짜 미친 교인들 죽겠네~다 하나님 앞으로 가라고,0
외않만나줘는 사이언스,0
"멸치가 틀딱 짜증나서 트러블나면 조직적으로 좀스럽게 보복함ex: 수건찜유도탄, 틀한명한명의 살인광선, 긴박할때 말걸어서 사고유도, 좁은곳에서 안비키기, 샤워할때 후장씻으며 물튀기기",0
미나고 나발이고 노재팬은 변함없다. 한국 연예인들 일본서 개피보고있는데 일본년들 한국에서 미워하지 말란새끼들은 웬 빡대가리들이냐,0
제발 한국인들끼리만살자 그래도 좁아 울나라ㅜ,0
여기서 성희롱적인 발언 하는 애들은 해외 응딩이 뒤에 숨은 거냐 아님 잃을 게 없는 새끼들이냐? 콩밥 한 번 먹어봐야 정신차릴라나,0
뭐이리어려운용어를쓰냐 그냥 혼전임신인거잖아? 애생겨서 결혼한걸 무슨 사생아라표현하냐 사전읽어봐도 더헷갈리네,0
얘는 걍 볼때마다 입째진 조커 같든뎈ㅋㅋㅋㅋㅋㅋ,0
왜 엄마 성이냐?,0
꼭 한국한테 열폭하는 나라들에서만 이런 일이 터지네? 일본은 잘 나가도 그러려니 하면서  한국 잘 나가는 건 그리도 아니꼽냐? 지나년놈들이고 태국년놈들이고 다 우물안개구리에 무식이 하늘을 찌르더만.,0
캬 쌍도음식 욕했다고 발발 떨면서 뭐라캤노 하는거보소 ㅋㅋㅋㅋㅋ 얏바리 쌍도저장소데스,0
응 강남 개포동에 썩다리 아파트가 20억이야,0
아니 피임을 왜 안하냐고 미친 x,0
찐따들이 일본가서 살고싶어하는거자나,0
"유시춘 아들 마약과 관련된 모발검사, 피검사 죄다 음성인데 유죄라고 하네요... 이젠 증거까지 조작하는 우리나라 법원. ㄷㄷ",0
사람목숨은 똑같은거 아닌가? 왜 베이루트에서 테러난거는 그냥 지나가네,0
지가 패드립 치고 지가 열받고 ㅋㅋㅋㅋㅋ ,0
진짜 탈법적 조사기관이 있어야함. 탈북자는 레알 존나 가둬두고 굶기고 잠 안재우기도 하고 자백제도 한방씩 놔보고 해서 본심이 나오게 해야함. 이건 뭐 조사도 별로 안하고 덜컥덜컥 받으니 이모양이지,0
OOO이라서 그런지 울때 표정이 안찡그려지는듯,0
시발ㅋㅋ 개독판 사무라이쇼다운ㅋㅋㅋㅋㅋ센투~~네스사~잼ㅋㅋㅋ,0
니그튼 그지새끼 아니더라도 아 배달비 있네??? 아 귀찮다 그냥 사먹어야지등등 이런 수요가 있으니까 존재가 하는거고 배달비 받는 업체들이 더 많이 늘어나는 거다거지새끼들아니랄까봐 자본주의시장에서 수요와 공급에 따라서 흘러가는 시장 흐름을 지들 돈 없다고 찡찡거리는 꼬라지 보소 이딴게 일베 ㅋㅋㅋㅋㅋ돈 아까우면 먹지마 가서 포장 해 오던가니들 같은 거지 아니더라도 먹는 사람 널렸어,0
뭐 어쩌라고?난 애들 층간소음에 하도 당해서 극혐하는지라 일말의 동정심도 안 느낌,0
갈라치기하려는 꼼수,0
면장 깜량도 안되는 것이.. 시장을 한다.. 참. 기가찬다. 이기 우리 부산을 어쩨보고...... 제수없는 것이....,0
 '일본이 모든 음식의 기원한 곳이라고 한거 너잔아 씨발년아',0
이런 포맷.. 넘 지겹네요.전혀 차별성 없음,0
터키가 형제국가로 생각하는 나라가 좆본아닌가?,0
테러리스트,0
님 저는 운영자입니다. 님의 아이디와 비밀번호를 알려주지 않는다면 해킹해버리겠습니다. 당장 아이디와 비밀번호를 알려주십시오.이거생각나네,0
저게 빅데이터를 활용한 관리다 어떻게 저런걸 사람이다 분류하겠냐? 야동이어도 파일이름에 근친 가슴 누나 봊이 이런거있으면 바로 컴퓨터가 걸러내는거고야동을저장해도 다른이름으로 해야함,0
ㅋㅋ 난 또 다른지역에서 전문시위꾼들이 왔다는 논지인줄 알았는데 이건 뭔 ㅋㅋ,0
핵 마크랑 욱일승천이 없네요 ㅋㅋㅋ,0
성범죄자 난쟁이 ㅅㄲ,0
주방장 새끼들한테 쉐프라는 이름 좀 쓰지마라.,0
다 늙어서 뭔 아이돌가수 득실거리는데서 버틸수 있겠냐?,0
나도 가끔 저런거 보면 낭떨어지로 몰고가서 밀어버리고싶음,0
대선나가구 싶나...ㅋ.....용쓴다...용써...,0
네다통,0
다중이 부캐 신고 완료. 엠창새끼 ㅂㄷㅂㄷ하다 완전 좆망했노 ㅋㅋ ,0
아니 남에맘을 왜쳐빠냐,0
잘생겨봤자 열등인종 개슬람일뿐이라고 미친새끼들아 예수님 저들을 용서해주세요 저들은 자신들이 무슨짓을 하는지 모릅니다,0
말하는 수준이 좀 떨어지는 뇨자.,0
이래서 난민 개슬람새끼들은 안 돼,0
무상급식이라는게 이런거야호의가 계속되면 권리인줄 알거든,0
자유발목당 자유빤스당 자유빤스동원당 아베숭상당 토착왜구당 자유빤스망국당 자유빤스일국당,0
갠적의로 존나지루했음 ,0
저 ㅅ ㅐ ㄲ ㅣ들 갈수록 재수없네  미 친 것들아 일 좀 해라 ㅡㅡ 돌았나,0
통궈새끼들 빼애애애액거리면서 또 전라도 물고늘어지노ㅋㅋ,0
당연히 정신병자이긴한데 그 정신병이 운전이랑은 별 관계가 없지 않냐 ?,0
우경화와 토착왜구당과 상관관계가 있나?,0
니돈으로 치료해라,0
메갈이 워마드인데 븅신아,0
유행가~ 유행가 '신안'은 노예 ~~ 나도 한 번~~~ 부려본다아~~ 유행가 유행가 '소금' 푼 노예~ 낫을 치며~~~ 부려본다~~`,0
양씨 털고 다음엔 반드시 방씨 털어야된다.~~!!!!!!!!!,0
씨이발,0
천우빈 진짜 개짜증 티 좀 고만내 그럴거면 걍 죽이던지,0
ㄹㅇ 윾코새끼 방송에서 당당하게 야동 얘기하길래ㅜ어이가ㅜ없엇노ㅋㅋㅋㅋㅋ한국에서 유통되는거 90프로가 국산 몰카or좆본 강간물인데ㅋㅋㅋㅋ,0
조선족 우두머리새끼부터 죽여야지,0
양기원? 웬 듣보잡으로 어그로질이냐?,0
너나 잘 해라 증말 가증 쩐다,0
착짱죽짱 착조죽조 착홍죽홍,0
저래놓고 대구경북 몰표라고 존나 욕함 ㅋㅋㅋㅋ,0
친목도모하는것도 아니고 그만하고 기부나 쳐해.,0
요즘개념말아처먹은년들이많아서 여자한테 해주면 젊은자지한테 홀려서 집팔아먹을것같아서 못해주겠음 의외로 미친년들 진짜많다,0
"간만에 이단어가 떠오르는군 ""이뭐병""",0
ㄷㄷ 저거 시아파잖아 시아파는 개슬람중에서도 존나 광적이고 무서운놈들임 절대 입국받아주면 안돼,0
