comment,label
"ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 앞으로 여차하면 한서희를 정신병자로 만들수도 있다는 말로 들린다... 더러븐 yg,,, 제발 상장폐지 되기를...",0
ㅋㅋㅋㅋㅋㅋㅋ남욕하기전에 늬들 집구석이랑 인성부터 뒤돌아보고 댓글써라 아 그리고 전신거울도ㅇㅇ,0
ㅋㅋㅋㅋㅋㅋㅋ애초에 여자들이 왜욕하는데? 성상품화때문아님? 저 기사 댓글에 한남새 기들 성희롱 오지는데 그딴 스 레기짓만 안해도 성상품화한다고 욕먹지 않음 한남들 지들 때문에 욕먹는건 모르고 좋다고 성희롱 오지네,1
ㅋㅋㅋㅋ게이인줄 ㅋㅋㅋ옷이랑 화장좀봨ㅋㅋㅋㅋ,1
ㅋㅋㅋㅋ아니 뭐 그럼 딸이랑 인연 끊고 살리?ㅋㅋㅋ 김치녀들 진짜 별거 가지고 다 욕하네 ㅋㅋㅋ 세계원정성매매1위 김치녀,1
ㅋㅋㅋㅋ재미로 사람인생을 조지려 햇다는거내.... ㅋㅋㅋ법이 이따구로 벌금 맥이고 끝내니깐 재미로 저러지....남의 인생 조지려 햇던 저분들 인생 조져 주새요....,0
"ㅋㅋㅋㅋ차예련이 딱히 악플 먹을 연예인이 아닌데 난 도 뭐라고,,차예련이 잘 못 했 네 글타고 사과할 건더기는 아니고 그냥 이해하고 넘기자. 아줌마는 건들면 안돼요. 근데 그냥 좀 웃긴다.",1
ㅋㅋㅋㅋ차유람 세뇌당해서 예수쟁이됨 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
ㅋㅋㅋ돈떨어졌냐??? 뭐만하면 기어들어와 ㅉㅉ 연기하다가 또 니상황 ㅈ됐다싶으면 그냥 또 토낄려고???이순재 배우가 너 그딴식으로 해서 싫어하는거야. 이쁜척은 졸라 해대면서 책임감 없는년,0
ㅋㅋㅋ연예인들 이미지 관리 시작했네 ㅋㅋㅋ,0
ㅋㅋㅋ원래 돈많고 능력잇으면 여자 여럿 끼고 사는거야 ㅋㅋㅋ 근데 웃기는건 니들같은 쿵쾅이들은 거기도 못낌 ㅋㅋㅋㅋㅋ,1
ㅋㅋㅋ원래도 이쁜이레 ㅋㅋㅋ 쿵쾅이들아 니네는 원래도 빻앗고 살빼도 빻앗어 ㅋㅋㅋㅋ,1
ㅋㅋㅋ으이그... 진짜 정신병자들 많다,0
ㅋㅋ댓글로 사재기 햇다는 님들아 확증 없이 떠뜰지좀 마라어디까지나 당신들 심증일 뿐 이잖아...ㅋㅋ,0
ㅋㅋ웃긴뇬이네.호텔방까지 따라간뇬이,1
ㅎ 장태준이 죽인거면 시즌2할 이유없음 적폐급수 = 장태준(최정상 적폐) >>> 송희섭(적폐) > 이엘리야(정의로운 척 하는 적폐) 호구레벨 = 이성민 의원 > 강의원 보좌관 > 한도경(멍청할 정도로 착하기만 한 답답한 호구),0
ㅎㅎ 다시는 복귀한다 어쩐다 안 하면 좋겠네요 영원히 복귀하지마세요 이중성에 놀랐습니다ㅎ,0
ㅎㅎㅎ 오늘 댓글 왜이래 7시에서 댓글부대 풀었나봐 말투도 비슷해 ..이럼 도리어 박나래한테 역효과일텐데 ..,0
ㅎㅎㅎㅎ 아이고 현석아..... 너 아직도 양아치 근성 못버렸냐? ㅋㅋㅋ,0
가만히 있던 스엠 머리채 잡지마 ㅅ1뱔 언플 안해줘서 지금 다들 개빡쳐 있으니깐ㅗㅗ,0
가만히있어도 dm오는 여자라는 성별과. 연예인임에도 dm보내야 여자만날수있는 성별인 남자.. 명확한 권력관계지. 여자는 편하고 남자만 고생하고. 여성우월주의국가,1
가볍게 생겼자녀.딱봐도.양하치,0
가부장제 한남은 도태가 답이지,1
가사노동비 3만원 ㄷㄷ 매일 배달시켜먹어놓고 일당 3만원 오우야,0
가시나들이 무조건 밀어붙이는 사랑해서 한 결혼 이혼으로 가는 지름길,1
가시나들이 여자 가해자들도 나와야 입을 닥치지 진짜 못봐주겠네,1
가식 덩어리들. 팬이란 것들도 똑같다,0
가식떨지 맙시다. 솔직히 만약 당신앞에 마닷같은 남자가 다가온다면 당신은 빤스 안내릴 자신있나요? 진짜 다내립니다. 좋다고 하트날릴땐 언제고 이제와서 비난하는 여자들 진짜 못되보임.,1
가식이라쓰고 메뚜기라 읽는다 빼박팩트,0
가운데사람 누구지?군인이 립스틱까지바른건가??,0
가임기 여자들이 다이어트에 집착하는 이유는 임신하지 않았다는 걸 남자에게 알리기 위해서지.임신한 여자를 유혹하는 남자는 없으니까,1
가장 천박한애가세상을 구한다모티브,0
가정을 지키고싶으면 요리배우고 살빼야할듯.,1
가족 ppl,0
가족들이 다 인물이 없네 ㅉㅉ,0
가족예능중 최악이다.아들을 재기를 위해 나왔다가 온가족이 연예인병에 걸린것이네.이런 프로그램은 하지말아야한다.,0
갈수록 군대복무기간줄이네26개월갓다온거 억울하네 스브얼,0
갑분싸 동정여론 뭐냐 ㅋㅋㅋㅋㅋㅋ 전국민을 기만한 놈인데 죽어도 싸지,0
갑상선항진증이라 눈튀어나온거 고쳐진거라 하잖아요. 그병이 얼굴고 붓고 그랬을텐데 다 빠진걸테고 .... 눈들어가는 성형도 있소??,0
"강가ㄴ빛 시후 인생 , 미투운동 동참하고 고해한후 전자발찌 차야 된다",0
"강가ㄴ빛인생 시후 , 미투고백 해라 , 고해한다음 셀프 전자발찌 차러 가즈아",1
강간모 자살 안 하는거보니 진짜 억울하긴 한가보네,1
강기영이랑 공효진 좋아하지만...맛녀들 점차 영화나 드라마 홍보게스트로 넘쳐나겠구만...망조다.,1
강남 챙녀들 망해라앗,1
강남같은애 만나는거보면 그렇개 좋은사람은 아닌듯 좀실망함...,0
강남은정글가는목적이 먼지알것같다,0
강다니엘 팬들이 억지로 터트린듯..하긴 장나라급은 아이돌뉴스 덮을만한 파급력이 있지,0
강변 아즐이 불쌍하다. 티비에 얼굴도 팔렸는데,0
강지환팬은아니지만 감금되있으면 핸드폰은 쓰게하냐?그리고 남자집엔 왜쳐들어가 술마시냐? 하여간 또 뭐바라고 저러는거지,1
강한나가 훨씬 아깝다! 짱께는 잘생겨도 냄새난다!,0
같은 남자라도 연예인 군대문제는 욕하지만 미투는 무조건 연예인 응원해줍니다.,1
같은 남자지만 내가 다 쪽팔리다,1
같은여자로 존나 창피하다먹고 살려고 하는건가,1
같이 사기고 성희롱 욕은 다 여자가 받고 남자는 여자 사기는게 능력이라고 ㅂㅅ 남자 죽어버려 수지야 힘내,1
같이 합의해서 원나잇 해놓구서는 나중엔 성폭행 당했다라 주장했던 사례가 어디 한둘입니까? 철저한 검증을 통해서 진위 여부를 가린 다음에 욕해도 늦지 않습니다.,1
개 ㅂㅅ 괜히 지들이랑 종족 같은애들 욕하니가 괜~~~~ 히 수지 물고 늘어지졍~? ㅋㅋㅋㅋ,1
개 찌질한 새기 니 잘났다,0
개oooo새oooo끼가 19살? 장난하는것도아니구. 먹는 음식 가지고 장난좀 하지 말자.,0
개같은 새 끼,0
개거품 노래도전혀못하고...먼음악에자꾸손을댈까...이름알려진것도 라스덕인데..,0
개그맨이 몸 만들면 왜 다들 징그럽지,0
개그쟁이들 가스내들중에는 천이슬이가 가장에쁘다 천이슬이 을매나 이쁘노 가스내스랍고,1
개나소나 국민청원이야,0
개독으로 개종 약속하고 결혼하나?,0
개돼지 네티즌은 무었이 진실인지는 중요하지 않고 니편 내편이 중요한거지. 음식에 이념을 갖다 붙이고 비판하는 넘들 진짜 한심한 부류들...,0
개돼지 민국 또 ㅈㄴ 가겠네ㅋㅋㅋ,0
개돼지집단 개한민족의 실상. 사촌이 땅사면 배아픈 민족이라 앞에선 웃어도 뒤에서 호박씨 까는게 일상임. 소름돋는 개한민족 무섭다.,0
"개돼지특: 일본기업 유니클로,일본맥주 등등 불매! 하지만 스파이더맨이랑 트와이스는 소비ㅋㅋㅋㅋㅋㅋ",0
개듣보네 ㅋㅋㅋㅋㅋㅋ남자 뭔 프로게이머같이생겼네,0
개랑 고양이에 환장한 애들치고 정상인 애들이 없음,0
개망나니 또 결혼? ㅎㅎ 재앙이다 문재앙,0
개복어도 장가 보내자!,0
개성이라곤 1도 없는 무매력의 소유자...착해도 남자같이 안느껴짐...돈빼고...,1
개우낌게 갑자기기안두둔하는 답글이 많아짐왜일까????갑자기 10배는많아졋네 ㅋㅋ역시네이버는 대단해,0
개쳐늙으면 꼴보기 싫어지는게 사람의 마음이지 얘네야 광고수익으로 번게 많으니 얼굴에 돈들이고 관리하니 금술이 당연히 좋을수밖에 사람이란 다 그런거임 아무리 이쁘고 잘생겼어도 관리안하면 상대쪽에서 싫어하게되어있음,0
개티즌들 또 소설쓴다 그 난리법석 친 김광석 마누라 사건도 무혐의로 끝났구만,0
개티즌들 마녀사냥 역겹다진짜,0
개판이네 김준호는 디엔에이에 도박있는듯 차태현도 실망이다. 틀딱들만 보는 프로 폐지해라,0
갠적으로 이런 스타일은 싸보인다..... 스카이캐슬의 그런 지적인 스타일이 어울리는듯....이건 술집 여자 같다,1
걍 다쓰고 죽지 존경 무쓸모다,0
걍 부러우면 부럽다 해라. 뭘 돈이면 다 된다고 비꼬냐? 월 300 받을라고 사장 똥꼬도 빠는 것들이ㅋㅋ,0
"걍 이병헌 싫어하는 감정때문에 빼액대는거지, 연기로 따지면 여기 댓글들이 말하는 강동원이나 김남길이 상대가 되냐. 이병헌 사생활은 그렇다쳐도 연기는 송강호, 김윤석급이랑 노는 급인데 ㅋㅋ",0
걍 조용히 나대지말고 결혼하지..노총각 노처녀가 결혼하는게 뭐 자랑이라고..건모성격에 굉장한 이벤트를 벌인다면 눈요기감은 될런지..쩝,1
거 예비며느리가 빚 청산해주구 시부모한테 이쁨좀 받자 ㅋ,1
"거거, 남자가 사업하다보면 접대도 할수 있는것이지... 비즈니스를 모르시네..",1
거기서 박씨는 빼라 신혜선이 다 먹여살린거고 박씨는 차려진 밥상에 숟가락 하나만 들고 온 뻔뻔한 도둑OOO인데,0
거참 노친네 갈때 돼서 가는거 가지고 먼 실검까지 장악하냐?,0
거참 살다보면 맞을 수도 있지ㅉㅉ요즘 애들은 진짜 맞아본적이 없나보다 뭐 그리 큰일이라고 저 난리냐;;;;별 것도 아니구만,0
걸그룹 생명은 끝났고 이제 애낳는거로~~?이제 젖타령까지~~가지가지한다,1
걸래도 이런 걸래는 없다,1
걸려야 할 메퉤지 년들은 안걸리고;;,1
걸복동이 급한가보구나.,1
걸크러쉬 이딴거 하지마라 82킬로 지영이들만 좋아라하지 정작 그 연예인들한테는 마이너스일뿐이다,1
검색어 조작 하지 마라. 지금 코로나 때문에 난리인데 듣도보도 못한 검색어 하여간 이번 정부는 조작 정부,0
검은머리 외국인 극혐..이나라에서 사라져라,0
겁없는 어린 여자애 하나가 여러명을 보내는구나.서바이벌부터 봐온 비아이는 진심으로 아깝다.정신적으로 미숙했던 사람을마약으로 접근시켰던 저런 사람들이 너무 무섭다.,1
겉은젊어보여도속은 늘어졋겟지?,1
게이니 seki.....,1
겨울이라서 불우이웃돕기하는건가?? 다른나라에서 다른일만하다온사람한테 노력이니 고생이니...그냥 방송잘타서 로또된거야 몇일안되서 식어버릴 냄비들이라 두번상처줄것 같은데..ㅎㅎㅎ,0
견찰... 실명 오픈 조건이 뭐냐? 필로폰 투약이라면서 할리는 홀랑 다까발리더니웃기는 견찰,0
결국 구걸해서 앨범냈다는 소리네?,0
결국 남자를 죽게 하는건 뇨쟈들...요즘 여자들 순결 지키고 한 남자 한테올인 하는 여자들 잇는지...원나잇 하는 세상에 ...여자들 니들은 남편 이랑할때 아다라시 엿나 ㅋㅋ,1
결국 세계가 인정하는 건 일베 나부랭이가 아니라 봉준호 송강호 김연아 방탄소년단. 소위 니들이 말하는 좌파. 자신의 사상이 세계의 기준에 뒤처지고 있다는 걸 좀 깨달아라 ㅉㅉ,0
결국 승자는 핑클이네..ses 빠돌이들 다 대가리 박아라..ㅋㅋㅋ,1
결론은 빠순이들이 문제라는거 아냐,1
"결별관심없고, 그냥 한혜진 왜나오는지 모르겠음 화사가 차라리 백번 착해보이고 궁금함",0
결혼 많이해서 좋으시겟다,0
결혼 못하는놈들 댓글보소 ㅋㅋㅋ,0
결혼까지는 아닌듯연애하다말듯여자가 너무아까운 나이자나,1
결혼도안하고 뭐하는짓?,0
결혼사기로 피임안했으니 애생긴거지 아니면 여자가 임신하면 인생망치는데 했겠냐? 그래놓고 애죽이라고 하고 양육비 주기싫어 저런건데 피임을하든지 애가지면 책임져라.,1
"결혼상대면 송지효보단 홍진영이지 일단, 송지효는 뭐랄까 좀 맞추기 어려워보여 예민해보이고.. 홍진영 행사 영상만 봐도 성격 그대로 나오던데 어른한테 잘하고 같이 있음 지루할 틈이 없을거 같아 몰론 밤에는 말 다한거고 ㅋㅋ",1
결혼식을 준비하던중 임신을 했다...자기 입으로도 갑작스레 결혼발표를 하게 되었다고 하는거 보니 약간 냄새가 나는데..일단 결혼과 임신은 가히 축하받아야 마땅하지. 조금 더 솔직하게 밝혔으면 하네..,1
결혼식장에 술집걸들 8명 오겠네신부가 9번째로 입장하고.술집에서 8명과 술먹은건 사실이고화장실은 경찰조사 하면 나오겠지빨리좀 고소해라. 언능,1
결혼안하고 혼자사는게 좋다는 애들 뭔가요 성욕은 어떻게 해결하나묘 유흥업소가란얘긴가^„^,1
결혼하기 10kg증가 ㅋㅋㅋ 그것도 임신도아닌데?? 정나미 떨어질만하지...게다가 상장폐기녀인데,1
결혼한 유부남 쫓아다니는 빠순이들 진심 노답이다. ㅋㅋㅋ 역시 빠순이 화력,1
결혼한다는 놈이 전여자친구들한테 연락돌리냐ㅋㅋ갈라니가 아쉽나보지,1
결혼해라 어차피 소시 끝났잖아.,0
결혼했구나..이런 백치미 있는 여자가 좋지,1
결혼했으면 여자가 애를 낳고 대를 이어야지 요즘 여자들은 무슨 생각으로 결혼을 하려는지 모르겠다. 남자 등꼴 빼먹을 생각뿐인가?!,1
경단녀가 한다는 게 겨우 출판사에서 연애하기냐? 남자 없인 회사 생활이 안 됨???,1
경준아 와이프 말 안들으면 좀 패라,1
"경찰은 이것도 마약검사하고, 블랙핑크도 마약검사해라..구린 냄새가 난다..",0
