comment,label
기부할꺼면 얼마든지 조용히 할수 있는거지 서로 지목놀이 하는 이유가 머겠냐. 걍 관종들이라 그런거지 ㅋㅋ,0
다양성의존중을 이릫게이용할줄밖에모르는 개슬람 클라스 ㄷ ㄷ ㄷ 집가서 명예살인당하면서 숨넘어갈때 후회할듯,0
ㅋㅋㅋ연예인들 이미지 관리 시작했네 ㅋㅋㅋ,0
30넘어서 공익가는 꼴이란ㅋㅋㅋㅋㅋ진짜 모냥빠진다ㅋㅋㅋ,0
하나같이 와꾸가 씹창났노. 재기해라 이기야;;,0
요즘개념말아처먹은년들이많아서 여자한테 해주면 젊은자지한테 홀려서 집팔아먹을것같아서 못해주겠음 의외로 미친년들 진짜많다,0
재작년 방송아니냐? 쟤 빨밍아웃해서 퇴출됐잖아,0
ㅁㅊ년들 아니냐? 아무리 소아성애자라도 보지에 넣을정도는 되야지 ㅋㅋㅋㅋㅋ,0
왜 기각해 처넣어라 ㄸ라이,0
조선시대 이씨왕조 = 북빨갱이 김씨왕조,0
신천지와 다를게 없네요,0
아따 시불년 혼자 다니는 아낙네 없는가~내 아랫도리가 빡빡해져서 쪼오깐 몸 좀 풀어야겄소.맨들맨들 하고 보들보들한 기집년 맛 좀 봐야 한당께.어이쿠~ 내 정액이 왜 거기 있당가.,0
그 나이에 굳이...,0
짱깨받고 좃족추가,0
조선인하고 조선족은 다른종자들임 저건 빼박 짱개 그자체,0
팡주?덕끄덕끄,0
탈북자인척하면서 간첩질하는 위장탈북자들 꽤 있음. 저새끼들 중에 위장탈북자 있을듯,0
골프대회중에 무단이탈한 무개념아니냐?? 것도 개인전도아닌 팀경기서.,0
갱스터랑 먹사 차이가 뭐냐? ㅋㅋ 명풍 휘감고 다니고 flex~ ㅋㅋ,0
게이야 고려시대는 꽤 괜찮은 중세시대였다~그리고 조선도 태종 까지는 괜찮은 편이었는데 국뽕들이 물고 빠는 세종때부터 나라가 망조가 들었지....세종은 양반  귀족들에게는 성군이었을지는 몰라도 조선을 그당시로 쳐도 한 500년은 후퇴시킨 개막장 병신새끼였다 한글도 원래 한자 독음표기법으로 개발한 것이고  중국몽 정도가 아니라 아예 나라를 짱깨노예국가로 전락시킨 장본인이며  백성의 40%를 노비로 만들어 한반도 근대화의 초석을 틀어막은 문재앙과 비견될 만한 천하의 개새끼였다 ,0
경상도에서 문재인칭찬하면 얼굴에 침뱉는다,0
중국인이랑 결혼 하는게 뭔 자랑이야,0
난 진짜 나이많은 사람이랑은 못 살 것같아...아무리 돈많아도..,0
어제 야간작업까지하고 술쳐먹고 곯아떨어진듯ㅋㅋㅋ,0
전라도특징:학교 담장 마다 전교조 플랜카드 걸려있음,0
밉상의 혼전임신?자랑이냐?그걸 또 지입으로 밝혀요..ㅋㅋ,0
시발 지금 조선반도 주류가 누군지 아냐,0
보니하니 제작진들 좀 와봐라. 내가 장난 한번 처줄게. 니들은 채연보다 성인이니까 어깨가 아니라 턱주가리에다 풀스윙 날려줄게. 물론 장난이야.,0
남이사 애가 있든 말든 뭔 상관인데ㅋㅋ 이런 나라에서 애 낳고 싶냐? 난 절대 안 낳을거다.,0
하여간 흉기 언플 존나함. 이제 안먹히지 자국민이 호구도 아니고,0
몇일 잠잠 하더니.... 김부선이 미혼모라지만 애가 성인인데... 차라리 이재명 이야기 말고 미혼모 열사로 바뀐다면 몰라도.... 이건 그저 관심이 필요하다고 애원하는것 같아보이네...,0
저거말고 저새끼 예전에 무슬림만 끼는 반지도 끼지않았었나샤하디 믿는증표,0
모욕죄로 고소가 너무 남발한다. 무슨 말을 못해ㅋㅋ 이제 가식만 떨어야하는 세상임,0
"♥기사에서 윤총경, 승리 다 전라도 동향으로 서로 술먹고, 골프하고 승리외 운영술집 영업정지외 계속 봐주고 . 태어나지 말고 분리되어야할 절라도♥",0
제일 심한게  유통.제과쪽임...일본과자 아이스크림 조난 배낌롯데나 동아오츠카야 사실상 같은기업이나 제 휴맺은거니꺼 그려러니해도gs25에서조차도 일본식 둥그란 삼각김밥 출시하는거보고 기겁함 ㅅㅂ...뭐 일본에서도 요세 편의점마다 신라면팔고 붉닭복음면팔고  케이팝 여기저기서도 듣린다만한국이 일본영향받은거에 비하면 아직 너무 부족함5년전에 일본애들이랑 이미트 쇼핑가니까 일본애들이 마트물건들보고전부다 자기들 따라햇다고 비웃더라 ㅅㅂ,0
끝났네 일본애들도 이제 일본으로 가라,0
HOT 팬들은 사람죽일 정도로 극성이였다든데,0
시발 좃같다 ㅋㅋ,0
븅신 쌍도 부심은 이해간뎈ㅋㅋㅋㅋㅋㅋㅋㅋ 쌍도사냐? 마! 우리 남이가,0
해줘에 맛들리다가 상폐되면 자살 ㅋㅋ,0
영화 만들다 너무 힘들어서 길 가는 힘 없는 사람 하나 죽일까. 길고양이 때려죽일까...했다는 인터뷰보고 쓰레기라 생각했다.,0
병신같은 틀니새끼가 뒤에 기다리는걸 못참고 옆에서 새치기 하셨지 ㅋㅋ,0
시발 동영상 재생버튼 처누르고있었다,0
대한민국의 미래 급식베츙이 응원한다,0
역사적으로 중국이 분열되면 우리나라가 상승세였고 중국이 통일되면 위험에 처했다. ㄹㅇㅍㅌ,0
걍 부러우면 부럽다 해라. 뭘 돈이면 다 된다고 비꼬냐? 월 300 받을라고 사장 똥꼬도 빠는 것들이ㅋㅋ,0
아따 우덜 고장으 미풍양속 세시풍속 생활스뽀쓰인데외지인들이 겁박하려 한당게슨상님 계실즉엔 이런일 읎었는디,0
어디서 사회주의 미화질이야? 대깨문새끼들은 일베좀 오지마아주속이 답답하다,0
왜 넘어온거냐? 거기서 살덩가 그럼,0
건들지마라 다팬다 시발,0
누군지 밝히셈ㅋ 그리고 걘 연예계에서 영구퇴출가자 정유라랑 다를바없잖아ㅋ,0
난아키호가슴 브라자입고있을때 제일좋음 니기미,0
대체 정신병자 이성애자 질충새끼들은 왜 허구헌날 성범죄 저지르는거냐?대가리속에 성범죄 저지를생각밖에 없는듯 ㄷㄷ 이래도 이성애가 정신병이 아니라고?이성애자 = 성범죄자,0
욱일기에 침략 당한적도 없고 일본에게 나라 팔아먹고 일본군이 되어서 욱일기 같이들고 아시아정벌을 같이한 새끼들이 왜 저런 법을 만드노 ???욱일기에 언제 당했다고 .........욱일기들고 일본군복입고 가해하고 다녔는 족속들이 신분세탁하노 ???,0
제발 이렇게 교활하게 여당편드는 기사 좀 그만 써라..왜 니들까지 국민을 개돼지 취급을 하는데..,0
라도 사절,0
이 개씹새끼 감성팔이로 일베 두 번 왔네 딸 팔아서 일베 렙업하려는 호로새끼 ㅋㅋㅋ ㅁㅈㅎ 쳐먹어라,0
주민놈들 마인드가 딱 일진 깡패한테 알아서 기는 빵셔틀이네. 저것들이 그렇게 이기적이라면 저 동네에서 잡은 생선은 싸그리 불매운동해야한다.,0
이런건 당췌 어떤 모쏠찐따들이 보는거지???대리만족이 되긴허냐???ㅋㅋㅋㅋㅋ,0
다들 좀 미쳐있는 게 사실. ,0
"그러면 타락한 세속국가인 영국에서 살지말고, 무함마드의 말씀을 충실하게 실천하고 있는 IS에서 살지, 왜 아직도 유럽에 붙어있는 걸까.",0
왜 저런걸 찍어서 올리는것같냐?애새끼도 있겠다 우리들 뒷바라지 해줄 남자 찾을라고 그러는거지,0
ㅇㅈ 좆댔음 ㅠ,0
요즘은 교회 믿지 말아야 부자되고... 천국에 갈수 있다.,0
소금은 재수 없을때 쳐뿌리는거 아니노 조팔ㅋㅋㅋㅋㅋㅋ,0
저중에 착한 다문화는 몇이나 될까,0
아 냅둬 저라다 뒤지게 왜 자꾸 남의 인스타 사진 퍼오냐... 설리때도 그러더니 기자새키들이 문제임.,0
일반화의 오류 병신새끼야 고양이학대범은 이성애자도 있는데 그럼 이성애자도 싸이코냐?,0
쟤네 댓글 캡쳐 볼때마다 느끼는데 일베충 미러링이 아니고 초월해서 인간으로서 폐급 경지에 오른거같다,0
먹사만 탓하나,0
종교탄압이니 지럴하겠지..,0
싸그리 감빵집어넣어라 자회사는 싫다고 ??? 놀고있네 그리싫은 그만두세요,0
그거 가족전체 6000원으로 관리비포함 운영되는거다 게이야ㅋㅋ,0
모르는데 왜 나대냐,0
기자앙반아 명품이란말 올려놓구 착한 이진이 뭔잘못이 있다고욕을먹게하냐? 실수했다기레기야,0
틀니부셔애국하자,0
이시국에 먼말이더냐,0
유재석 노래 음식점에서 맘충들이 흥얼거리고 존나 따라부르던데 가만히 들어보니까 잘부르는 것 같기도 하고...,0
승리야 동남아로가서 활똥하면 된다...그리구 넌 돈도 많찮아.,0
윤식당을 못넘기네! 허긴 태호가 뺄갱이냄새가나니...,0
제발 부탁인데 외국여자랑 해..매력적인 스시녀가 있는데 왜 자꾸 한녀에 빠지냐. 한녀들이 스시남 좋아하는거 봤냐? 빨리 스시녀 대량 입국 허용해라..,0
그냥 한석원쌤 같은 리버스 투블럭 틀딱들만 보다가 얼굴 좀 예쁜 여자쌤이 가르치니 한남들 발정나서 보는거임,0
비.. 주...얼?,0
만약 광오후가 저런델입사했다면?,0
호빠 술깔려면 기본 삼십이고 티씨가 한시간에 못해도 사만원인데 세시간19? 양주값도 안나옴 ㅋㅋ 주작,0
야 여기 라도애들 댓글단거들좀봐봐 미친새끼들 일베 분열 시키고잇다,0
저 동네 도로 개판이고 쓰레기도 많고 길바닥이 매우 더러웠는데 역쉬나 더불당만 뽑는 지역이라서 그렇구나. 민도가 그 수준이니까 더불당 지자체만 주구장창 뽑고 만족하고 사나보네,0
일베도 열심히 하고 ,0
뭐 이런 좆도 아닌 사진 올려놓고 썰 풀고 있냐,0
아가리를 때려 버리고 싶네. 조랄 싫어하는거 티를 내는데 왜케 지저분거리냐?,0
"야 미래세대의 젊은이들이 추억팔이 하고 있으면 아 내가 이렇게 늙었구나, 난 이 나이 쳐먹고 이룬게 아무 것도 없구나 하고 풀죽어야지, 나이 먹은게 뭐 자랑이라고 빽빽거려 추하게.",0
젝키활동은 싫고 방송으로 쉽게 돈은 벌고 싶곸ㅋㅋㅌㅌ시발 부자됐겠네,0
한복이 사실 졸라 섹스한건 치마가 젖까지 덮어서 사실상 치마속으로만 들어가면 한방에 젖까지 올인원패스가능하다는 사실이야 응 뭐 그렇다고,0
일베리스트 만들어서 한 10년정도 취업 안돼봐야 정신차림.,0
씨발 존나웃기네 ㅋㅋㅋㅋ,0
아니시발 현실에선 머구니 창원이니 이딴곳 어디붙어있는지도 모르는사람들이 대부분인데;; 제발 서울 부산빼고는 동네이름 쓰지마진짜 특히 대구개새끼들보면 일부러지들동네 홍보하고싶어함ㅡㅡ,0
불매로 흥행 타격입으면 다음편 앤트맨이 실수로 캡마 보지로 들어감 그런다음 기계 오작동으로 앤트맨 20미터로 갑자기 커지고 보지터지고 사라짐 ㅇㄱㄹㅇ,0
일베충 중에 멍청한 놈 하나 선별해서 총알받이로 발탁  앞세운 것 같은 느낌이 드네요,0
급식충들이 일베 코스프레하는거 보면 개패고싶더라,0
그말도 맞지  상류층의 개보지와 하층민의 처녀가 동급수준으로 귀하니까,0
꼬랑내나는 발따위가 사진이라네 개웃김,0
뻔뻔함이 개국이랑 동급인듯,0
무게치는거에 인생버린새끼들,0
성희롱의 정의 자체를 모르나?? 성희롱은 성욕에 관계되는 언행이지. 이거랑은 다르다. 이건 굳이 얘기하자면 성차별이지. 뭐만 하면 죄다 성희롱이래 무슨,0
그래서 이슬람이 싫다 남은 생각하지않고 오직 이슬람만 안다,0
공짜로 치로 해주니까 그러지 관리 소홀로 집단간염 발생시 절대 공짜로 치로 해주지말고 비급여로 전액 개인청구 합시다,0
온가족들이 정신병자들이네,0
와 김세정 와꾸 왜저렇게변했냐,0
모든게 100% 짱개 간첩 좌빨정부들의 탓,0
보수가 또 주작을... 주작이 없으면 일베를 못와요...문재인되고 부동산 시대 저물었다고 집팔았다네ㅋㅋ 망상해서 일베오니 좋겠네~ㅋㅋㅋ,0
소비자가 좆같아서 불매하겠다는대 그게 왜 정상적인불매운동이 아니냐? 정신나갔노?,0
병. 신.  육갑떤다에 한표!,0
어쩌라고 니일기장이냐 일베가 탈북자 새끼 여친 따먹은썰 아니면 올리지마라 병신아,0
미친놈이노 ?? 왜저러노 ?? 요즘에는 병자도 교사되기 가능하노?,0
시@발   저 효자통닭 조림닭 생각하면 좆같네   걍 안동찜닭 국물없어질떄까찌 조린건데조오오온나 짜고 간도 안베고 맛대가리 존나없어서 생활의달인 어케나온거지  이생각하다가지인중에 안동사람있길래  거기 갔다왓다니까  거기 어딘지도모르고 안동사람들은 안간다더라 ㅋㅋㅋㅋㅋ,0
용접 타일 도배 이딴게 뭔 기술이야 병신들아..머리자르는 깍새도 기술이냐?,0
꼴값떤다 진짜 ㅂㅅ들,0
뒤에 원피스 작업복입은 새키 ㅋㅋㅋㅋ,0
그게 무슨 전문직이야 ㅋㅋㅋ 쌀국이 건설노가다 최저임금 조오오오올라 높게 사무직하고 비교도 안 되게 책정해놔서 지 주제파악 못하네 ㅋㅋ,0
지겹다 새끼들아 그만해라,0
94 고추 안서는 아재다.. 샾으로 읽었다 해시태그는 생각도 못했노 요즘 젊은친구들 대단하노..,0
착홍죽홍착짱죽짱착똥죽똥,0
"교회,교회? ㅜㅜ 짜증난다",0
울면서 전화씹는거보니 팩트네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
인생좆망테크 탓네 어휴,0
요즘 목사놈들 은 십일조나 욕심내는 개ㅡ잡 ㅡ놈 들입니다. 문학작가 가 아니고 욕질이나 하는 개작가 고 간호조무사는 똥개나 시중드는 개조무사 .개집사 입니다. 시덥쟎은 인간말쫑 들을 봤네요...,0
남 앰 타령하기전에 니 애미나 신경 좀 써라,0
